2019-04-02 9:09:22, INFO, 127.0.0.1, File[ D:\www\niushop\data\extend\unionpay\sdk\AcpService.php ], Line[72]------ =====签名报文开始====== 
2019-04-02 9:09:22, INFO, 127.0.0.1, File[ D:\www\niushop\data\extend\unionpay\sdk\cert_util.php ], Line[38]------ 读取签名证书…… 
2019-04-02 9:23:27, INFO, 127.0.0.1, File[ D:\www\niushop\data\extend\unionpay\sdk\AcpService.php ], Line[72]------ =====签名报文开始====== 
2019-04-02 9:23:27, INFO, 127.0.0.1, File[ D:\www\niushop\data\extend\unionpay\sdk\cert_util.php ], Line[38]------ 读取签名证书…… 
2019-04-02 9:33:05, INFO, 127.0.0.1, File[ D:\www\niushop\data\extend\unionpay\sdk\AcpService.php ], Line[72]------ =====签名报文开始====== 
2019-04-02 9:33:05, INFO, 127.0.0.1, File[ D:\www\niushop\data\extend\unionpay\sdk\cert_util.php ], Line[38]------ 读取签名证书…… 
2019-04-02 9:34:00, INFO, 127.0.0.1, File[ D:\www\niushop\data\extend\unionpay\sdk\AcpService.php ], Line[72]------ =====签名报文开始====== 
2019-04-02 9:34:00, INFO, 127.0.0.1, File[ D:\www\niushop\data\extend\unionpay\sdk\cert_util.php ], Line[38]------ 读取签名证书…… 
2019-04-02 9:34:54, INFO, 127.0.0.1, File[ D:\www\niushop\data\extend\unionpay\sdk\AcpService.php ], Line[72]------ =====签名报文开始====== 
2019-04-02 9:34:54, INFO, 127.0.0.1, File[ D:\www\niushop\data\extend\unionpay\sdk\cert_util.php ], Line[38]------ 读取签名证书…… 
2019-04-02 9:35:45, INFO, 127.0.0.1, File[ D:\www\niushop\data\extend\unionpay\sdk\AcpService.php ], Line[72]------ =====签名报文开始====== 
2019-04-02 9:35:45, INFO, 127.0.0.1, File[ D:\www\niushop\data\extend\unionpay\sdk\cert_util.php ], Line[38]------ 读取签名证书…… 
2019-04-02 9:37:36, INFO, 127.0.0.1, File[ D:\www\niushop\data\extend\unionpay\sdk\AcpService.php ], Line[72]------ =====签名报文开始====== 
2019-04-02 9:37:36, INFO, 127.0.0.1, File[ D:\www\niushop\data\extend\unionpay\sdk\cert_util.php ], Line[38]------ 读取签名证书…… 
2019-04-02 9:38:35, INFO, 127.0.0.1, File[ D:\www\niushop\data\extend\unionpay\sdk\AcpService.php ], Line[72]------ =====签名报文开始====== 
2019-04-02 9:38:35, INFO, 127.0.0.1, File[ D:\www\niushop\data\extend\unionpay\sdk\cert_util.php ], Line[38]------ 读取签名证书…… 
2019-04-02 9:39:12, INFO, 127.0.0.1, File[ D:\www\niushop\data\extend\unionpay\sdk\AcpService.php ], Line[72]------ =====签名报文开始====== 
2019-04-02 9:39:12, INFO, 127.0.0.1, File[ D:\www\niushop\data\extend\unionpay\sdk\cert_util.php ], Line[38]------ 读取签名证书…… 
2019-04-02 9:39:20, INFO, 127.0.0.1, File[ D:\www\niushop\data\extend\unionpay\sdk\AcpService.php ], Line[72]------ =====签名报文开始====== 
2019-04-02 9:39:20, INFO, 127.0.0.1, File[ D:\www\niushop\data\extend\unionpay\sdk\cert_util.php ], Line[38]------ 读取签名证书…… 
2019-04-02 9:39:21, INFO, 127.0.0.1, File[ D:\www\niushop\data\extend\unionpay\sdk\AcpService.php ], Line[72]------ =====签名报文开始====== 
2019-04-02 9:39:21, INFO, 127.0.0.1, File[ D:\www\niushop\data\extend\unionpay\sdk\cert_util.php ], Line[38]------ 读取签名证书…… 
2019-04-02 9:43:52, INFO, 127.0.0.1, File[ D:\www\niushop\data\extend\unionpay\sdk\AcpService.php ], Line[72]------ =====签名报文开始====== 
2019-04-02 9:44:11, INFO, 127.0.0.1, File[ D:\www\niushop\data\extend\unionpay\sdk\AcpService.php ], Line[72]------ =====签名报文开始====== 
2019-04-02 9:44:11, INFO, 127.0.0.1, File[ D:\www\niushop\data\extend\unionpay\sdk\cert_util.php ], Line[38]------ 读取签名证书…… 
2019-04-02 10:15:57, INFO, 127.0.0.1, File[ D:\www\niushop\data\extend\unionpay\sdk\AcpService.php ], Line[72]------ =====签名报文开始====== 
2019-04-02 10:15:57, INFO, 127.0.0.1, File[ D:\www\niushop\data\extend\unionpay\sdk\cert_util.php ], Line[38]------ 读取签名证书…… 
2019-04-02 10:19:59, INFO, 127.0.0.1, File[ D:\www\niushop\data\extend\unionpay\sdk\AcpService.php ], Line[72]------ =====签名报文开始====== 
2019-04-02 10:19:59, INFO, 127.0.0.1, File[ D:\www\niushop\data\extend\unionpay\sdk\cert_util.php ], Line[38]------ 读取签名证书…… 
2019-04-02 10:23:35, INFO, 127.0.0.1, File[ D:\www\niushop\data\extend\unionpay\sdk\AcpService.php ], Line[72]------ =====签名报文开始====== 
2019-04-02 10:23:35, INFO, 127.0.0.1, File[ D:\www\niushop\data\extend\unionpay\sdk\cert_util.php ], Line[38]------ 读取签名证书…… 
